# MJD mag magerr filter flag distance ra dec
58536.56821 10.466  0.016 W1 10  0.3304  85.203644  -1.333448
57812.01131 10.535  0.018 W1 10  0.3318  85.203666  -1.333452
58536.37198 10.454  0.018 W1 10  0.3348  85.203666  -1.333453
58900.60108 10.544  0.020 W1  5  0.3350  85.203631  -1.333444
55265.24712 10.242  0.019 W2 10  0.1890  85.203689  -1.333409
55265.84267 10.236  0.022 W2 10  0.1937  85.203669  -1.333414
55265.31333 10.216  0.020 W2 10  0.1937  85.203660  -1.333413
55265.51185 10.234  0.022 W2 10  0.1976  85.203652  -1.333412
55264.98251 10.261  0.021 W2 10  0.2129  85.203678  -1.333419
55265.11481 10.254  0.020 W2 10  0.2149  85.203626  -1.333401
55264.85020 10.214  0.027 W2 10  0.2223  85.203686  -1.333420
55265.37955 10.237  0.019 W2 10  0.2492  85.203678  -1.333429
55265.57794 10.243  0.022 W2 10  0.2523  85.203635  -1.333421
55265.44563 10.263  0.026 W2 10  0.2531  85.203671  -1.333430
55265.18103 10.252  0.022 W2 10  0.2588  85.203674  -1.333432
55265.71037 10.213  0.022 W2 10  0.2896  85.203656  -1.333439
55265.24724 10.334  0.024 W2 10  0.3235  85.203693  -1.333447
57447.89715 10.176  0.017 W2 10  0.1290  85.203690  -1.333390
58900.92808 10.243  0.017 W2 10  0.1341  85.203680  -1.333396
58014.82470 10.330  0.021 W2 10  0.1368  85.203676  -1.333398
57448.88033 10.180  0.017 W2 10  0.1391  85.203678  -1.333398
57283.41922 10.255  0.017 W2  5  0.1404  85.203688  -1.333395
57818.56007 10.231  0.020 W2 10  0.1433  85.203671  -1.333400
57647.32076 10.322  0.018 W2 10  0.1705  85.203649  -1.333402
58378.84988 10.151  0.022 W2 10  0.1779  85.203669  -1.333409
59110.49559 10.212  0.019 W2 10  0.1794  85.203677  -1.333409
57648.17240 10.306  0.019 W2 10  0.1800  85.203654  -1.333407
57283.28806 10.262  0.018 W2  5  0.1802  85.203677  -1.333410
57089.53205 10.289  0.021 W2  5  0.1815  85.203669  -1.333410
58169.72764 10.268  0.019 W2 10  0.1868  85.203657  -1.333410
57283.48479 10.252  0.018 W2 10  0.1897  85.203647  -1.333407
56921.91751 10.245  0.019 W2  5  0.1897  85.203689  -1.333409
57089.13806 10.307  0.018 W2 10  0.1903  85.203674  -1.333413
58900.40485 10.149  0.023 W2  5  0.1908  85.203658  -1.333412
58536.63366 10.194  0.017 W2 10  0.1926  85.203670  -1.333414
57812.73166 10.244  0.019 W2 10  0.1949  85.203666  -1.333414
57812.86269 10.240  0.018 W2 10  0.1959  85.203686  -1.333412
58378.45729 10.134  0.020 W2 10  0.1959  85.203661  -1.333414
58378.98078 10.160  0.020 W2 10  0.1966  85.203687  -1.333412
57283.35364 10.273  0.017 W2  5  0.1995  85.203686  -1.333413
57282.89445 10.238  0.017 W2 10  0.2000  85.203660  -1.333415
56730.26755 10.198  0.018 W2 10  0.2038  85.203669  -1.333417
57812.53518 10.249  0.020 W2 10  0.2063  85.203647  -1.333412
57089.66346 10.270  0.018 W2 10  0.2063  85.203640  -1.333409
58379.04623 10.147  0.019 W2  5  0.2081  85.203662  -1.333417
59110.62688 10.207  0.020 W2  5  0.2093  85.203674  -1.333418
57283.87840 10.210  0.022 W2 10  0.2096  85.203682  -1.333417
58748.23292 10.235  0.018 W2 10  0.2098  85.203650  -1.333415
57647.71385 10.331  0.020 W2 10  0.2107  85.203690  -1.333415
57654.39580 10.345  0.020 W2 10  0.2114  85.203683  -1.333417
56921.06243 10.257  0.017 W2 10  0.2121  85.203670  -1.333419
57448.29050 10.196  0.016 W2 10  0.2127  85.203660  -1.333418
59109.90754 10.190  0.017 W2 10  0.2128  85.203661  -1.333419
56730.26768 10.244  0.018 W2 10  0.2130  85.203676  -1.333419
57647.77930 10.335  0.019 W2 10  0.2131  85.203667  -1.333419
56921.45705 10.245  0.019 W2 10  0.2133  85.203673  -1.333419
58379.17701 10.136  0.019 W2 10  0.2135  85.203651  -1.333416
58015.15196 10.319  0.019 W2 10  0.2160  85.203671  -1.333420
57448.42153 10.151  0.016 W2  5  0.2171  85.203640  -1.333412
57648.04137 10.354  0.018 W2 10  0.2174  85.203678  -1.333420
56921.72013 10.231  0.021 W2 10  0.2178  85.203676  -1.333420
58536.89534 10.095  0.019 W2 10  0.2179  85.203680  -1.333420
56921.58859 10.239  0.019 W2 10  0.2183  85.203656  -1.333419
58901.25521 10.249  0.016 W2 10  0.2193  85.203663  -1.333420
58536.43743 10.123  0.016 W2 10  0.2194  85.203680  -1.333420
58014.69367 10.296  0.020 W2 10  0.2198  85.203644  -1.333415
58743.06454 10.308  0.018 W2 10  0.2198  85.203682  -1.333420
58742.73754 10.268  0.019 W2 10  0.2218  85.203654  -1.333420
56730.59684 10.164  0.016 W2  5  0.2224  85.203665  -1.333422
58378.45717 10.151  0.018 W2 10  0.2257  85.203682  -1.333422
58901.12380 10.239  0.018 W2 10  0.2260  85.203662  -1.333422
59110.29987 10.219  0.018 W2 10  0.2271  85.203692  -1.333419
58170.05490 10.253  0.017 W2 10  0.2274  85.203662  -1.333423
56730.00421 10.231  0.017 W2 10  0.2277  85.203682  -1.333422
58378.58807 10.155  0.018 W2 10  0.2280  85.203666  -1.333423
57448.61814 10.157  0.017 W2 10  0.2282  85.203670  -1.333423
58014.75925 10.301  0.018 W2 10  0.2285  85.203658  -1.333422
58742.93377 10.274  0.018 W2 10  0.2309  85.203672  -1.333424
58169.07312 10.258  0.022 W2 10  0.2312  85.203671  -1.333424
58742.99922 10.320  0.018 W2 10  0.2321  85.203667  -1.333424
59109.77677 10.177  0.018 W2 10  0.2326  85.203683  -1.333423
58742.60663 10.266  0.017 W2 10  0.2329  85.203669  -1.333425
58743.32622 10.295  0.019 W2 10  0.2339  85.203676  -1.333425
58900.27407 10.216  0.019 W2 10  0.2341  85.203666  -1.333425
58901.12393 10.247  0.021 W2 10  0.2348  85.203660  -1.333425
58169.53129 10.366  0.022 W2 10  0.2353  85.203702  -1.333417
56921.39135 10.199  0.018 W2 10  0.2361  85.203639  -1.333418
58378.91533 10.149  0.017 W2 10  0.2373  85.203633  -1.333414
57089.26935 10.281  0.016 W2  5  0.2397  85.203680  -1.333426
58743.12999 10.292  0.018 W2 10  0.2402  85.203655  -1.333425
58169.33493 10.279  0.017 W2 10  0.2410  85.203650  -1.333424
57647.51724 10.348  0.019 W2 10  0.2411  85.203675  -1.333427
57647.91033 10.334  0.019 W2 10  0.2416  85.203703  -1.333418
57812.99360 10.214  0.017 W2 10  0.2420  85.203641  -1.333420
58900.99353 10.249  0.019 W2 10  0.2420  85.203660  -1.333427
57283.15677 10.236  0.019 W2 10  0.2422  85.203654  -1.333425
57647.45179 10.284  0.022 W2 10  0.2423  85.203686  -1.333425
57088.80966 10.277  0.017 W2  5  0.2424  85.203672  -1.333427
58536.30653 10.152  0.019 W2 10  0.2426  85.203649  -1.333424
58378.71897 10.086  0.018 W2 10  0.2429  85.203682  -1.333426
57647.58282 10.290  0.022 W2 10  0.2431  85.203668  -1.333427
58014.17005 10.274  0.017 W2 10  0.2435  85.203687  -1.333425
58378.65352 10.112  0.016 W2 10  0.2443  85.203642  -1.333422
59110.03832 10.224  0.018 W2 10  0.2445  85.203710  -1.333415
57812.33870 10.237  0.019 W2 10  0.2448  85.203675  -1.333428
58536.50288 10.145  0.018 W2 10  0.2454  85.203654  -1.333426
56730.33351 10.202  0.021 W2 10  0.2454  85.203648  -1.333425
57812.60076 10.238  0.019 W2 10  0.2464  85.203658  -1.333427
57812.14234 10.259  0.021 W2 10  0.2468  85.203693  -1.333424
58742.86831 10.280  0.019 W2 10  0.2472  85.203679  -1.333428
57088.67837 10.274  0.016 W2 10  0.2480  85.203679  -1.333428
58014.56276 10.307  0.020 W2 10  0.2480  85.203663  -1.333428
58536.76456 10.177  0.019 W2 10  0.2482  85.203681  -1.333428
58174.11230 10.259  0.024 W2  5  0.2492  85.203642  -1.333423
58169.59674 10.256  0.017 W2 10  0.2500  85.203658  -1.333428
57089.40076 10.200  0.020 W2 10  0.2503  85.203650  -1.333427
57283.61595 10.263  0.018 W2 10  0.2504  85.203667  -1.333430
57089.33506 10.260  0.017 W2  5  0.2517  85.203682  -1.333429
57812.27324 10.201  0.017 W2 10  0.2520  85.203654  -1.333428
58742.47586 10.229  0.018 W2 10  0.2526  85.203647  -1.333426
58014.62822 10.304  0.018 W2 10  0.2530  85.203685  -1.333429
57647.64827 10.347  0.019 W2 10  0.2531  85.203669  -1.333430
57812.40428 10.227  0.018 W2 10  0.2534  85.203666  -1.333430
58378.78443 10.143  0.017 W2 10  0.2541  85.203679  -1.333430
58169.46532 10.249  0.017 W2 10  0.2559  85.203687  -1.333429
59110.36532 10.219  0.020 W2 10  0.2570  85.203673  -1.333431
59110.16910 10.200  0.017 W2 10  0.2570  85.203677  -1.333431
58900.66653 10.263  0.017 W2 10  0.2578  85.203669  -1.333432
56921.78597 10.218  0.018 W2  5  0.2583  85.203696  -1.333427
56921.52289 10.247  0.018 W2 10  0.2588  85.203700  -1.333425
57283.28793 10.220  0.019 W2 10  0.2595  85.203702  -1.333425
57448.48711 10.126  0.018 W2 10  0.2596  85.203639  -1.333425
56729.60908 10.209  0.018 W2 10  0.2596  85.203668  -1.333432
58900.79730 10.256  0.017 W2 10  0.2602  85.203660  -1.333432
56724.73625 10.152  0.018 W2 10  0.2605  85.203644  -1.333428
57447.76612 10.196  0.016 W2 10  0.2617  85.203670  -1.333433
57812.60063 10.213  0.017 W2 10  0.2620  85.203654  -1.333431
56921.65443 10.202  0.019 W2  5  0.2622  85.203651  -1.333430
58169.79309 10.270  0.018 W2 10  0.2622  85.203664  -1.333433
58379.30791 10.107  0.018 W2 10  0.2628  85.203669  -1.333433
57283.55037 10.220  0.022 W2 10  0.2630  85.203673  -1.333433
57088.94107 10.258  0.018 W2 10  0.2638  85.203659  -1.333432
57283.74711 10.107  0.019 W2 10  0.2641  85.203655  -1.333432
58743.45712 10.295  0.017 W2 10  0.2646  85.203656  -1.333432
56730.07005 10.255  0.017 W2 10  0.2650  85.203663  -1.333433
56729.74088 10.265  0.020 W2 10  0.2664  85.203659  -1.333433
57089.20377 10.262  0.018 W2 10  0.2697  85.203671  -1.333435
59109.64599 10.171  0.018 W2 10  0.2713  85.203631  -1.333424
56921.32551 10.239  0.018 W2 10  0.2719  85.203689  -1.333433
56922.04905 10.321  0.024 W2 10  0.2720  85.203712  -1.333423
58743.19544 10.312  0.020 W2 10  0.2745  85.203647  -1.333433
57283.02561 10.245  0.017 W2 10  0.2762  85.203695  -1.333433
56730.13588 10.228  0.018 W2  5  0.2763  85.203640  -1.333431
58536.04485 10.160  0.019 W2 10  0.2768  85.203652  -1.333435
59110.23455 10.211  0.018 W2  5  0.2781  85.203644  -1.333433
58169.20402 10.249  0.019 W2 10  0.2784  85.203646  -1.333433
58169.92400 10.269  0.019 W2 10  0.2785  85.203692  -1.333434
58537.02624 10.194  0.018 W2 10  0.2788  85.203664  -1.333437
58536.69911 10.157  0.016 W2 10  0.2793  85.203680  -1.333437
58378.32639 10.163  0.017 W2 10  0.2796  85.203656  -1.333436
56730.46518 10.206  0.018 W2 10  0.2827  85.203689  -1.333436
57448.35608 10.148  0.019 W2 10  0.2838  85.203667  -1.333439
57448.35595 10.126  0.018 W2  5  0.2852  85.203637  -1.333432
57448.22492 10.189  0.015 W2 10  0.2858  85.203676  -1.333439
58900.53524 10.267  0.025 W2 10  0.2864  85.203657  -1.333438
59110.10365 10.207  0.017 W2  5  0.2868  85.203678  -1.333439
58900.86276 10.277  0.021 W2  5  0.2876  85.203666  -1.333440
58014.89015 10.334  0.021 W2 10  0.2894  85.203691  -1.333438
58536.17575 10.139  0.019 W2 10  0.2906  85.203703  -1.333434
57647.18973 10.362  0.017 W2 10  0.2913  85.203680  -1.333440
57284.00956 10.282  0.020 W2  5  0.2936  85.203710  -1.333431
58536.50276 10.120  0.020 W2 10  0.2970  85.203634  -1.333434
58015.02105 10.311  0.020 W2 10  0.2973  85.203655  -1.333441
58014.16993 10.299  0.018 W2 10  0.2973  85.203685  -1.333441
57812.66621 10.218  0.018 W2 10  0.2991  85.203684  -1.333442
57812.46973 10.290  0.022 W2 10  0.2991  85.203643  -1.333438
57089.07236 10.269  0.018 W2  5  0.3013  85.203666  -1.333444
59110.10377 10.193  0.017 W2 10  0.3025  85.203675  -1.333444
56730.20171 10.226  0.016 W2  5  0.3034  85.203675  -1.333444
56921.19397 10.299  0.018 W2 10  0.3040  85.203630  -1.333434
58169.66219 10.236  0.016 W2 10  0.3042  85.203656  -1.333443
58536.17563 10.118  0.018 W2 10  0.3052  85.203679  -1.333444
58900.92821 10.245  0.018 W2 10  0.3063  85.203682  -1.333444
57647.05870 10.312  0.018 W2 10  0.3087  85.203648  -1.333443
59109.64587 10.189  0.017 W2 10  0.3105  85.203681  -1.333446
58014.43186 10.359  0.022 W2 10  0.3112  85.203700  -1.333441
58014.30096 10.301  0.019 W2 10  0.3128  85.203662  -1.333446
58743.58790 10.306  0.020 W2  5  0.3128  85.203618  -1.333429
58900.73198 10.269  0.020 W2 10  0.3197  85.203648  -1.333446
56729.87255 10.294  0.018 W2 10  0.3238  85.203656  -1.333449
57448.15934 10.058  0.018 W2 10  0.3245  85.203668  -1.333450
58014.49731 10.277  0.017 W2 10  0.3269  85.203664  -1.333451
58536.56821 10.144  0.017 W2 10  0.3304  85.203644  -1.333448
57812.01131 10.263  0.020 W2 10  0.3318  85.203666  -1.333452
58536.37198 10.154  0.016 W2 10  0.3348  85.203666  -1.333453
58900.60108 10.227  0.019 W2  5  0.3350  85.203631  -1.333444
55265.24712  0.328  0.029 W1mW2 10  0.1890  85.203689  -1.333409
55265.84267  0.298  0.031 W1mW2 10  0.1937  85.203669  -1.333414
55265.31333  0.325  0.029 W1mW2 10  0.1937  85.203660  -1.333413
55265.51185  0.365  0.032 W1mW2 10  0.1976  85.203652  -1.333412
55264.98251  0.304  0.029 W1mW2 10  0.2129  85.203678  -1.333419
55265.11481  0.285  0.028 W1mW2 10  0.2149  85.203626  -1.333401
55264.85020  0.377  0.034 W1mW2 10  0.2223  85.203686  -1.333420
55265.37955  0.299  0.028 W1mW2 10  0.2492  85.203678  -1.333429
55265.57794  0.315  0.033 W1mW2 10  0.2523  85.203635  -1.333421
55265.44563  0.275  0.032 W1mW2 10  0.2531  85.203671  -1.333430
55265.18103  0.338  0.030 W1mW2 10  0.2588  85.203674  -1.333432
55265.71037  0.504  0.037 W1mW2 10  0.2896  85.203656  -1.333439
55265.24724  0.206  0.034 W1mW2 10  0.3235  85.203693  -1.333447
